Program,buy_date,cohort_start_date,cohort_name,day_sale,week_sale,month_sale,year_sale,day_start,week_start,month_start,year_start,days_to_start,week_dif,month_dif,null_month,one_month,two_month,three_month,four_month,five_month,six_month,seven_month,eigth_month
DS,6/09/2024,27/01/2025,spain-ds-pt-enero-13/01,6,36,9,2024,27,5,1,2025,143,20,4,0,0,0,0,0,0,0,0,1
DS,3/09/2024,27/01/2025,spain-ds-pt-enero-13/01,3,36,9,2024,27,5,1,2025,146,20,4,0,0,0,0,0,0,0,0,1
FS,30/09/2023,14/05/2024,spain-fs-pt-72,30,39,9,2023,14,20,5,2024,227,32,7,0,0,0,0,0,0,0,0,1
FS,23/09/2023,13/05/2024,spain-fs-pt-71,23,38,9,2023,13,20,5,2024,233,33,7,0,0,0,0,0,0,0,0,1
FS,4/09/2023,17/06/2024,spain-fs-pt-75,4,36,9,2023,17,25,6,2024,287,41,9,0,0,0,0,0,0,0,0,1
DS,29/09/2023,7/10/2024,spain-ds-pt-11,29,39,9,2023,7,41,10,2024,374,53,12,0,0,0,0,0,0,0,0,1
FS,9/10/2023,23/10/2023,spain-fs-pt-52,9,41,10,2023,23,43,10,2023,14,2,0,0,0,1,0,0,0,0,0,0
FS,11/10/2024,29/10/2024,spain-fs-pt-91,11,41,10,2024,29,44,10,2024,18,2,0,0,0,1,0,0,0,0,0,0
FS,11/10/2024,29/10/2024,spain-fs-pt-91,11,41,10,2024,29,44,10,2024,18,2,0,0,0,1,0,0,0,0,0,0
FS,9/10/2024,28/10/2024,spain-fs-pt-90,9,41,10,2024,28,44,10,2024,19,2,0,0,0,1,0,0,0,0,0,0
FS,9/10/2024,28/10/2024,spain-fs-pt-90,9,41,10,2024,28,44,10,2024,19,2,0,0,0,1,0,0,0,0,0,0
FS,10/10/2024,29/10/2024,spain-fs-pt-91,10,41,10,2024,29,44,10,2024,19,2,0,0,0,1,0,0,0,0,0,0
FS,2/10/2023,23/10/2023,spain-fs-pt-52,2,40,10,2023,23,43,10,2023,21,3,0,0,0,0,1,0,0,0,0,0
FS,7/10/2024,28/10/2024,spain-fs-pt-90,7,41,10,2024,28,44,10,2024,21,3,0,0,0,0,1,0,0,0,0,0
DS,30/10/2023,20/11/2023,spain-ds-pt-4,30,44,10,2023,20,47,11,2023,21,3,0,0,0,0,1,0,0,0,0,0
FS,31/10/2023,21/11/2023,spain-fs-pt-54,31,44,10,2023,21,47,11,2023,21,3,0,0,0,0,1,0,0,0,0,0
DS,26/10/2023,20/11/2023,spain-ds-pt-4,26,43,10,2023,20,47,11,2023,25,3,0,0,0,0,1,0,0,0,0,0
FS,31/10/2024,25/11/2024,spain-fs-pt-93,31,44,10,2024,25,48,11,2024,25,3,0,0,0,0,1,0,0,0,0,0
FS,1/10/2024,28/10/2024,spain-fs-pt-90,1,40,10,2024,28,44,10,2024,27,3,0,0,0,0,1,0,0,0,0,0
DS,22/10/2024,18/11/2024,spain-ds-pt-12,22,43,10,2024,18,47,11,2024,27,3,0,0,0,0,1,0,0,0,0,0
CS,25/10/2024,25/11/2024,spain-cs-pt-3,25,43,10,2024,25,48,11,2024,31,4,1,0,0,0,0,1,0,0,0,0
FS,25/10/2024,25/11/2024,spain-fs-pt-93,25,43,10,2024,25,48,11,2024,31,4,1,0,0,0,0,1,0,0,0,0
FS,26/10/2023,27/11/2023,spain-fs-pt-55,26,43,10,2023,27,48,11,2023,32,4,1,0,0,0,0,1,0,0,0,0
FS,26/10/2023,27/11/2023,spain-fs-pt-55,26,43,10,2023,27,48,11,2023,32,4,1,0,0,0,0,1,0,0,0,0
DS,17/10/2024,18/11/2024,spain-ds-pt-12,17,42,10,2024,18,47,11,2024,32,4,1,0,0,0,0,1,0,0,0,0
CS,24/10/2024,25/11/2024,spain-cs-pt-3,24,43,10,2024,25,48,11,2024,32,4,1,0,0,0,0,1,0,0,0,0
FS,31/10/2024,2/12/2024,spain-fs-pt-95,31,44,10,2024,2,49,12,2024,32,4,1,0,0,0,0,1,0,0,0,0
FS,31/10/2024,2/12/2024,spain-fs-pt-95,31,44,10,2024,2,49,12,2024,32,4,1,0,0,0,0,1,0,0,0,0
FS,31/10/2024,2/12/2024,spain-fs-pt-95,31,44,10,2024,2,49,12,2024,32,4,1,0,0,0,0,1,0,0,0,0
DS,18/10/2023,20/11/2023,spain-ds-pt-4,18,42,10,2023,20,47,11,2023,33,4,1,0,0,0,0,1,0,0,0,0
DS,16/10/2024,18/11/2024,spain-ds-pt-12,16,42,10,2024,18,47,11,2024,33,4,1,0,0,0,0,1,0,0,0,0
CS,23/10/2024,25/11/2024,spain-cs-pt-3,23,43,10,2024,25,48,11,2024,33,4,1,0,0,0,0,1,0,0,0,0
FS,23/10/2024,25/11/2024,spain-fs-pt-93,23,43,10,2024,25,48,11,2024,33,4,1,0,0,0,0,1,0,0,0,0
FS,29/10/2024,2/12/2024,spain-fs-pt-94,29,44,10,2024,2,49,12,2024,34,4,1,0,0,0,0,1,0,0,0,0
DS,16/10/2023,20/11/2023,spain-ds-pt-4,16,42,10,2023,20,47,11,2023,35,5,1,0,0,0,0,0,1,0,0,0
FS,23/10/2023,27/11/2023,spain-fs-pt-55,23,43,10,2023,27,48,11,2023,35,5,1,0,0,0,0,0,1,0,0,0
DS,14/10/2024,18/11/2024,spain-ds-pt-12,14,42,10,2024,18,47,11,2024,35,5,1,0,0,0,0,0,1,0,0,0
DS,14/10/2024,18/11/2024,spain-ds-pt-12,14,42,10,2024,18,47,11,2024,35,5,1,0,0,0,0,0,1,0,0,0
CS,21/10/2024,25/11/2024,spain-cs-pt-3,21,43,10,2024,25,48,11,2024,35,5,1,0,0,0,0,0,1,0,0,0
FS,21/10/2024,25/11/2024,spain-fs-pt-93,21,43,10,2024,25,48,11,2024,35,5,1,0,0,0,0,0,1,0,0,0
FS,28/10/2024,2/12/2024,spain-fs-pt-95,28,44,10,2024,2,49,12,2024,35,5,1,0,0,0,0,0,1,0,0,0
DS,11/10/2024,18/11/2024,spain-ds-pt-12,11,41,10,2024,18,47,11,2024,38,5,1,0,0,0,0,0,1,0,0,0
FS,18/10/2024,25/11/2024,spain-fs-pt-93,18,42,10,2024,25,48,11,2024,38,5,1,0,0,0,0,0,1,0,0,0
FS,18/10/2024,25/11/2024,spain-fs-pt-93,18,42,10,2024,25,48,11,2024,38,5,1,0,0,0,0,0,1,0,0,0
FS,25/10/2024,2/12/2024,spain-fs-pt-94,25,43,10,2024,2,49,12,2024,38,5,1,0,0,0,0,0,1,0,0,0
CS,17/10/2024,25/11/2024,spain-cs-pt-3,17,42,10,2024,25,48,11,2024,39,5,1,0,0,0,0,0,1,0,0,0
FS,17/10/2024,25/11/2024,spain-fs-pt-93,17,42,10,2024,25,48,11,2024,39,5,1,0,0,0,0,0,1,0,0,0
FS,24/10/2024,2/12/2024,spain-fs-pt-94,24,43,10,2024,2,49,12,2024,39,5,1,0,0,0,0,0,1,0,0,0
FS,24/10/2024,2/12/2024,spain-fs-pt-94,24,43,10,2024,2,49,12,2024,39,5,1,0,0,0,0,0,1,0,0,0
DS,31/10/2024,9/12/2024,spain-ds-pt-13,31,44,10,2024,9,50,12,2024,39,5,1,0,0,0,0,0,1,0,0,0
FS,12/10/2023,21/11/2023,spain-fs-pt-54,12,41,10,2023,21,47,11,2023,40,5,1,0,0,0,0,0,1,0,0,0
FS,16/10/2024,25/11/2024,spain-fs-pt-93,16,42,10,2024,25,48,11,2024,40,5,1,0,0,0,0,0,1,0,0,0
FS,16/10/2024,25/11/2024,spain-fs-pt-93,16,42,10,2024,25,48,11,2024,40,5,1,0,0,0,0,0,1,0,0,0
FS,17/10/2023,27/11/2023,spain-fs-pt-55,17,42,10,2023,27,48,11,2023,41,5,1,0,0,0,0,0,1,0,0,0
FS,15/10/2024,25/11/2024,spain-fs-pt-93,15,42,10,2024,25,48,11,2024,41,5,1,0,0,0,0,0,1,0,0,0
FS,22/10/2024,2/12/2024,spain-fs-pt-95,22,43,10,2024,2,49,12,2024,41,5,1,0,0,0,0,0,1,0,0,0
DS,7/10/2024,18/11/2024,spain-ds-pt-12,7,41,10,2024,18,47,11,2024,42,6,1,0,0,0,0,0,0,1,0,0
FS,14/10/2024,25/11/2024,spain-fs-pt-93,14,42,10,2024,25,48,11,2024,42,6,1,0,0,0,0,0,0,1,0,0
FS,14/10/2024,25/11/2024,spain-fs-pt-93,14,42,10,2024,25,48,11,2024,42,6,1,0,0,0,0,0,0,1,0,0
CS,11/10/2024,25/11/2024,spain-cs-pt-3,11,41,10,2024,25,48,11,2024,45,6,1,0,0,0,0,0,0,1,0,0
FS,27/10/2023,11/12/2023,spain-fs-pt-56,27,43,10,2023,11,50,12,2023,45,6,1,0,0,0,0,0,0,1,0,0
DS,25/10/2024,9/12/2024,spain-ds-pt-13,25,43,10,2024,9,50,12,2024,45,6,1,0,0,0,0,0,0,1,0,0
CS,10/10/2024,25/11/2024,spain-cs-pt-3,10,41,10,2024,25,48,11,2024,46,6,1,0,0,0,0,0,0,1,0,0
FS,5/10/2023,21/11/2023,spain-fs-pt-54,5,40,10,2023,21,47,11,2023,47,6,1,0,0,0,0,0,0,1,0,0
DS,2/10/2024,18/11/2024,spain-ds-pt-12,2,40,10,2024,18,47,11,2024,47,6,1,0,0,0,0,0,0,1,0,0
FS,9/10/2024,25/11/2024,spain-fs-pt-93,9,41,10,2024,25,48,11,2024,47,6,1,0,0,0,0,0,0,1,0,0
FS,16/10/2024,2/12/2024,spain-fs-pt-94,16,42,10,2024,2,49,12,2024,47,6,1,0,0,0,0,0,0,1,0,0
FS,16/10/2024,2/12/2024,spain-fs-pt-94,16,42,10,2024,2,49,12,2024,47,6,1,0,0,0,0,0,0,1,0,0
FS,16/10/2024,2/12/2024,spain-fs-pt-94,16,42,10,2024,2,49,12,2024,47,6,1,0,0,0,0,0,0,1,0,0
FS,4/10/2023,21/11/2023,spain-fs-pt-54,4,40,10,2023,21,47,11,2023,48,6,1,0,0,0,0,0,0,1,0,0
FS,10/10/2023,27/11/2023,spain-fs-pt-55,10,41,10,2023,27,48,11,2023,48,6,1,0,0,0,0,0,0,1,0,0
DS,22/10/2024,9/12/2024,spain-ds-pt-13,22,43,10,2024,9,50,12,2024,48,6,1,0,0,0,0,0,0,1,0,0
FS,9/10/2023,27/11/2023,spain-fs-pt-55,9,41,10,2023,27,48,11,2023,49,7,1,0,0,0,0,0,0,0,1,0
FS,14/10/2024,2/12/2024,spain-fs-pt-94,14,42,10,2024,2,49,12,2024,49,7,1,0,0,0,0,0,0,0,1,0
DS,21/10/2024,9/12/2024,spain-ds-pt-13,21,43,10,2024,9,50,12,2024,49,7,1,0,0,0,0,0,0,0,1,0
DS,21/10/2024,9/12/2024,spain-ds-pt-13,21,43,10,2024,9,50,12,2024,49,7,1,0,0,0,0,0,0,0,1,0
FS,2/10/2023,21/11/2023,spain-fs-pt-54,2,40,10,2023,21,47,11,2023,50,7,1,0,0,0,0,0,0,0,1,0
CS,4/10/2024,25/11/2024,spain-cs-pt-3,4,40,10,2024,25,48,11,2024,52,7,1,0,0,0,0,0,0,0,1,0
CS,3/10/2024,25/11/2024,spain-cs-pt-3,3,40,10,2024,25,48,11,2024,53,7,1,0,0,0,0,0,0,0,1,0
CS,3/10/2024,25/11/2024,spain-cs-pt-3,3,40,10,2024,25,48,11,2024,53,7,1,0,0,0,0,0,0,0,1,0
FS,4/10/2023,27/11/2023,spain-fs-pt-55,4,40,10,2023,27,48,11,2023,54,7,1,0,0,0,0,0,0,0,1,0
FS,9/10/2024,2/12/2024,spain-fs-pt-94,9,41,10,2024,2,49,12,2024,54,7,1,0,0,0,0,0,0,0,1,0
FS,9/10/2024,2/12/2024,spain-fs-pt-94,9,41,10,2024,2,49,12,2024,54,7,1,0,0,0,0,0,0,0,1,0
FS,16/10/2023,11/12/2023,spain-fs-pt-56,16,42,10,2023,11,50,12,2023,56,8,1,0,0,0,0,0,0,0,0,1
FS,17/10/2023,12/12/2023,spain-fs-pt-57,17,42,10,2023,12,50,12,2023,56,8,1,0,0,0,0,0,0,0,0,1
FS,7/10/2024,2/12/2024,spain-fs-pt-94,7,41,10,2024,2,49,12,2024,56,8,1,0,0,0,0,0,0,0,0,1
FS,1/10/2024,2/12/2024,spain-fs-pt-94,1,40,10,2024,2,49,12,2024,62,8,2,0,0,0,0,0,0,0,0,1
FS,9/10/2023,11/12/2023,spain-fs-pt-56,9,41,10,2023,11,50,12,2023,63,9,2,0,0,0,0,0,0,0,0,1
FS,9/10/2023,12/12/2023,spain-fs-pt-57,9,41,10,2023,12,50,12,2023,64,9,2,0,0,0,0,0,0,0,0,1
FS,4/10/2023,11/12/2023,spain-fs-pt-56,4,40,10,2023,11,50,12,2023,68,9,2,0,0,0,0,0,0,0,0,1
FS,5/10/2023,12/12/2023,spain-fs-pt-57,5,40,10,2023,12,50,12,2023,68,9,2,0,0,0,0,0,0,0,0,1
FS,3/10/2023,11/12/2023,spain-fs-pt-56,3,40,10,2023,11,50,12,2023,69,9,2,0,0,0,0,0,0,0,0,1
CS,30/10/2024,13/01/2025,spain-cs-pt-enero-13/01,30,44,10,2024,13,3,1,2025,75,10,2,0,0,0,0,0,0,0,0,1
CS,29/10/2024,13/01/2025,spain-cs-pt-enero-13/01,29,44,10,2024,13,3,1,2025,76,10,2,0,0,0,0,0,0,0,0,1
CS,29/10/2024,13/01/2025,spain-cs-pt-enero-13/01,29,44,10,2024,13,3,1,2025,76,10,2,0,0,0,0,0,0,0,0,1
FS,20/10/2023,15/01/2024,spain-fs-pt-58,20,42,10,2023,15,3,1,2024,87,12,2,0,0,0,0,0,0,0,0,1
FS,31/10/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,31,44,10,2024,27,5,1,2025,88,12,2,0,0,0,0,0,0,0,0,1
FS,31/10/2024,27/01/2025,spain-fs-pt-enero-13/01,31,44,10,2024,27,5,1,2025,88,12,2,0,0,0,0,0,0,0,0,1
FS,11/10/2024,8/01/2025,spain-fs-pt-diciembre-09/12,11,41,10,2024,8,2,1,2025,89,12,2,0,0,0,0,0,0,0,0,1
FS,28/10/2024,27/01/2025,spain-fs-pt-enero-13/01,28,44,10,2024,27,5,1,2025,91,13,3,0,0,0,0,0,0,0,0,1
FS,13/10/2023,15/01/2024,spain-fs-pt-58,13,41,10,2023,15,3,1,2024,94,13,3,0,0,0,0,0,0,0,0,1
FS,20/10/2023,22/01/2024,spain-fs-pt-59,20,42,10,2023,22,4,1,2024,94,13,3,0,0,0,0,0,0,0,0,1
DS,27/10/2023,29/01/2024,spain-ds-pt-5,27,43,10,2023,29,5,1,2024,94,13,3,0,0,0,0,0,0,0,0,1
DS,25/10/2024,27/01/2025,spain-ds-pt-enero-13/01,25,43,10,2024,27,5,1,2025,94,13,3,0,0,0,0,0,0,0,0,1
FS,24/10/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,24,43,10,2024,27,5,1,2025,95,13,3,0,0,0,0,0,0,0,0,1
FS,22/10/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,22,43,10,2024,27,5,1,2025,97,13,3,0,0,0,0,0,0,0,0,1
FS,22/10/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,22,43,10,2024,27,5,1,2025,97,13,3,0,0,0,0,0,0,0,0,1
FS,21/10/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,21,43,10,2024,27,5,1,2025,98,14,3,0,0,0,0,0,0,0,0,1
FS,14/10/2024,27/01/2025,spain-fs-pt-enero-13/01,14,42,10,2024,27,5,1,2025,105,15,3,0,0,0,0,0,0,0,0,1
FS,5/10/2023,22/01/2024,spain-fs-pt-59,5,40,10,2023,22,4,1,2024,109,15,3,0,0,0,0,0,0,0,0,1
FS,5/10/2023,22/01/2024,spain-fs-pt-59,5,40,10,2023,22,4,1,2024,109,15,3,0,0,0,0,0,0,0,0,1
FS,4/10/2023,22/01/2024,spain-fs-pt-59,4,40,10,2023,22,4,1,2024,110,15,3,0,0,0,0,0,0,0,0,1
FS,2/10/2023,22/01/2024,spain-fs-pt-59,2,40,10,2023,22,4,1,2024,112,16,3,0,0,0,0,0,0,0,0,1
FS,30/10/2023,4/03/2024,spain-fs-pt-64,30,44,10,2023,4,10,3,2024,126,18,4,0,0,0,0,0,0,0,0,1
FS,20/10/2023,27/02/2024,spain-fs-pt-63,20,42,10,2023,27,9,2,2024,130,18,4,0,0,0,0,0,0,0,0,1
FS,24/10/2023,4/03/2024,spain-fs-pt-64,24,43,10,2023,4,10,3,2024,132,18,4,0,0,0,0,0,0,0,0,1
FS,19/10/2023,4/03/2024,spain-fs-pt-64,19,42,10,2023,4,10,3,2024,137,19,4,0,0,0,0,0,0,0,0,1
FS,3/10/2023,27/02/2024,spain-fs-pt-63,3,40,10,2023,27,9,2,2024,147,21,4,0,0,0,0,0,0,0,0,1
DS,29/10/2023,1/04/2024,spain-ds-pt-7,29,44,10,2023,1,14,4,2024,155,22,5,0,0,0,0,0,0,0,0,1
DS,27/10/2023,1/04/2024,spain-ds-pt-7,27,43,10,2023,1,14,4,2024,157,22,5,0,0,0,0,0,0,0,0,1
DS,4/10/2023,1/04/2024,spain-ds-pt-7,4,40,10,2023,1,14,4,2024,180,25,6,0,0,0,0,0,0,0,0,1
DS,26/10/2023,27/05/2024,spain-ds-pt-8,26,43,10,2023,27,22,5,2024,214,30,7,0,0,0,0,0,0,0,0,1
DS,24/10/2023,8/07/2024,spain-ds-pt-9,24,43,10,2023,8,28,7,2024,258,36,8,0,0,0,0,0,0,0,0,1
FS,30/11/2023,12/12/2023,spain-fs-pt-57,30,48,11,2023,12,50,12,2023,12,1,0,0,1,0,0,0,0,0,0,0
CS,8/11/2024,25/11/2024,spain-cs-pt-3,8,45,11,2024,25,48,11,2024,17,2,0,0,0,1,0,0,0,0,0,0
FS,7/11/2024,25/11/2024,spain-fs-pt-93,7,45,11,2024,25,48,11,2024,18,2,0,0,0,1,0,0,0,0,0,0
CS,6/11/2024,25/11/2024,spain-cs-pt-3,6,45,11,2024,25,48,11,2024,19,2,0,0,0,1,0,0,0,0,0,0
FS,4/11/2024,25/11/2024,spain-fs-pt-93,4,45,11,2024,25,48,11,2024,21,3,0,0,0,0,1,0,0,0,0,0
FS,11/11/2024,2/12/2024,spain-fs-pt-95,11,46,11,2024,2,49,12,2024,21,3,0,0,0,0,1,0,0,0,0,0
FS,17/11/2023,12/12/2023,spain-fs-pt-57,17,46,11,2023,12,50,12,2023,25,3,0,0,0,0,1,0,0,0,0,0
FS,15/11/2023,11/12/2023,spain-fs-pt-56,15,46,11,2023,11,50,12,2023,26,3,0,0,0,0,1,0,0,0,0,0
FS,6/11/2024,2/12/2024,spain-fs-pt-95,6,45,11,2024,2,49,12,2024,26,3,0,0,0,0,1,0,0,0,0,0
FS,6/11/2024,2/12/2024,spain-fs-pt-95,6,45,11,2024,2,49,12,2024,26,3,0,0,0,0,1,0,0,0,0,0
FS,5/11/2024,2/12/2024,spain-fs-pt-95,5,45,11,2024,2,49,12,2024,27,3,0,0,0,0,1,0,0,0,0,0
FS,5/11/2024,2/12/2024,spain-fs-pt-95,5,45,11,2024,2,49,12,2024,27,3,0,0,0,0,1,0,0,0,0,0
FS,5/11/2024,2/12/2024,spain-fs-pt-95,5,45,11,2024,2,49,12,2024,27,3,0,0,0,0,1,0,0,0,0,0
FS,5/11/2024,2/12/2024,spain-fs-pt-95,5,45,11,2024,2,49,12,2024,27,3,0,0,0,0,1,0,0,0,0,0
FS,5/11/2024,2/12/2024,spain-fs-pt-95,5,45,11,2024,2,49,12,2024,27,3,0,0,0,0,1,0,0,0,0,0
FS,4/11/2024,2/12/2024,spain-fs-pt-95,4,45,11,2024,2,49,12,2024,28,4,0,0,0,0,0,1,0,0,0,0
FS,4/11/2024,2/12/2024,spain-fs-pt-95,4,45,11,2024,2,49,12,2024,28,4,0,0,0,0,0,1,0,0,0,0
FS,4/11/2024,2/12/2024,spain-fs-pt-94,4,45,11,2024,2,49,12,2024,28,4,0,0,0,0,0,1,0,0,0,0
FS,13/11/2023,12/12/2023,spain-fs-pt-57,13,46,11,2023,12,50,12,2023,29,4,0,0,0,0,0,1,0,0,0,0
FS,10/11/2023,12/12/2023,spain-fs-pt-57,10,45,11,2023,12,50,12,2023,32,4,1,0,0,0,0,1,0,0,0,0
DS,7/11/2024,9/12/2024,spain-ds-pt-13,7,45,11,2024,9,50,12,2024,32,4,1,0,0,0,0,1,0,0,0,0
DS,7/11/2024,9/12/2024,spain-ds-pt-13,7,45,11,2024,9,50,12,2024,32,4,1,0,0,0,0,1,0,0,0,0
FS,8/11/2023,12/12/2023,spain-fs-pt-57,8,45,11,2023,12,50,12,2023,34,4,1,0,0,0,0,1,0,0,0,0
FS,8/11/2023,12/12/2023,spain-fs-pt-57,8,45,11,2023,12,50,12,2023,34,4,1,0,0,0,0,1,0,0,0,0
DS,4/11/2024,9/12/2024,spain-ds-pt-13,4,45,11,2024,9,50,12,2024,35,5,1,0,0,0,0,0,1,0,0,0
DS,4/11/2024,9/12/2024,spain-ds-pt-13,4,45,11,2024,9,50,12,2024,35,5,1,0,0,0,0,0,1,0,0,0
FS,4/11/2023,11/12/2023,spain-fs-pt-56,4,44,11,2023,11,50,12,2023,37,5,1,0,0,0,0,0,1,0,0,0
FS,3/11/2023,11/12/2023,spain-fs-pt-56,3,44,11,2023,11,50,12,2023,38,5,1,0,0,0,0,0,1,0,0,0
FS,2/11/2023,11/12/2023,spain-fs-pt-56,2,44,11,2023,11,50,12,2023,39,5,1,0,0,0,0,0,1,0,0,0
FS,3/11/2023,12/12/2023,spain-fs-pt-57,3,44,11,2023,12,50,12,2023,39,5,1,0,0,0,0,0,1,0,0,0
FS,1/11/2023,11/12/2023,spain-fs-pt-56,1,44,11,2023,11,50,12,2023,40,5,1,0,0,0,0,0,1,0,0,0
FS,30/11/2023,15/01/2024,spain-fs-pt-58,30,48,11,2023,15,3,1,2024,46,6,1,0,0,0,0,0,0,1,0,0
FS,30/11/2023,22/01/2024,spain-fs-pt-60,30,48,11,2023,22,4,1,2024,53,7,1,0,0,0,0,0,0,0,1,0
FS,30/11/2023,22/01/2024,spain-fs-pt-59,30,48,11,2023,22,4,1,2024,53,7,1,0,0,0,0,0,0,0,1,0
FS,14/11/2024,8/01/2025,spain-fs-pt-diciembre-09/12,14,46,11,2024,8,2,1,2025,55,7,1,0,0,0,0,0,0,0,1,0
FS,20/11/2023,15/01/2024,spain-fs-pt-58,20,47,11,2023,15,3,1,2024,56,8,1,0,0,0,0,0,0,0,0,1
FS,11/11/2024,8/01/2025,spain-fs-pt-diciembre-09/12,11,46,11,2024,8,2,1,2025,58,8,1,0,0,0,0,0,0,0,0,1
FS,24/11/2023,22/01/2024,spain-fs-pt-60,24,47,11,2023,22,4,1,2024,59,8,1,0,0,0,0,0,0,0,0,1
FS,8/11/2024,8/01/2025,spain-fs-pt-diciembre-09/12,8,45,11,2024,8,2,1,2025,61,8,2,0,0,0,0,0,0,0,0,1
FS,14/11/2023,15/01/2024,spain-fs-pt-58,14,46,11,2023,15,3,1,2024,62,8,2,0,0,0,0,0,0,0,0,1
FS,14/11/2023,15/01/2024,spain-fs-pt-58,14,46,11,2023,15,3,1,2024,62,8,2,0,0,0,0,0,0,0,0,1
FS,21/11/2023,22/01/2024,spain-fs-pt-60,21,47,11,2023,22,4,1,2024,62,8,2,0,0,0,0,0,0,0,0,1
FS,7/11/2024,8/01/2025,spain-fs-pt-diciembre-09/12,7,45,11,2024,8,2,1,2025,62,8,2,0,0,0,0,0,0,0,0,1
CS,11/11/2024,13/01/2025,spain-cs-pt-enero-13/01,11,46,11,2024,13,3,1,2025,63,9,2,0,0,0,0,0,0,0,0,1
FS,10/11/2023,15/01/2024,spain-fs-pt-58,10,45,11,2023,15,3,1,2024,66,9,2,0,0,0,0,0,0,0,0,1
FS,7/11/2023,15/01/2024,spain-fs-pt-58,7,45,11,2023,15,3,1,2024,69,9,2,0,0,0,0,0,0,0,0,1
FS,28/11/2023,5/02/2024,spain-fs-pt-61,28,48,11,2023,5,6,2,2024,69,9,2,0,0,0,0,0,0,0,0,1
FS,28/11/2023,5/02/2024,spain-fs-pt-61,28,48,11,2023,5,6,2,2024,69,9,2,0,0,0,0,0,0,0,0,1
FS,6/11/2023,15/01/2024,spain-fs-pt-58,6,45,11,2023,15,3,1,2024,70,10,2,0,0,0,0,0,0,0,0,1
FS,8/11/2023,22/01/2024,spain-fs-pt-60,8,45,11,2023,22,4,1,2024,75,10,2,0,0,0,0,0,0,0,0,1
DS,15/11/2023,29/01/2024,spain-ds-pt-5,15,46,11,2023,29,5,1,2024,75,10,2,0,0,0,0,0,0,0,0,1
FS,13/11/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,13,46,11,2024,27,5,1,2025,75,10,2,0,0,0,0,0,0,0,0,1
DS,14/11/2023,29/01/2024,spain-ds-pt-5,14,46,11,2023,29,5,1,2024,76,10,2,0,0,0,0,0,0,0,0,1
DS,12/11/2024,27/01/2025,spain-ds-pt-enero-13/01,12,46,11,2024,27,5,1,2025,76,10,2,0,0,0,0,0,0,0,0,1
FS,12/11/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,12,46,11,2024,27,5,1,2025,76,10,2,0,0,0,0,0,0,0,0,1
DS,13/11/2023,29/01/2024,spain-ds-pt-5,13,46,11,2023,29,5,1,2024,77,11,2,0,0,0,0,0,0,0,0,1
FS,11/11/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,11,46,11,2024,27,5,1,2025,77,11,2,0,0,0,0,0,0,0,0,1
FS,11/11/2024,27/01/2025,spain-fs-pt-enero-13/01,11,46,11,2024,27,5,1,2025,77,11,2,0,0,0,0,0,0,0,0,1
FS,2/11/2023,22/01/2024,spain-fs-pt-60,2,44,11,2023,22,4,1,2024,81,11,2,0,0,0,0,0,0,0,0,1
DS,9/11/2023,29/01/2024,spain-ds-pt-5,9,45,11,2023,29,5,1,2024,81,11,2,0,0,0,0,0,0,0,0,1
FS,7/11/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,7,45,11,2024,27,5,1,2025,81,11,2,0,0,0,0,0,0,0,0,1
FS,7/11/2024,27/01/2025,spain-fs-pt-enero-matutino-13/01,7,45,11,2024,27,5,1,2025,81,11,2,0,0,0,0,0,0,0,0,1
DS,6/11/2023,29/01/2024,spain-ds-pt-5,6,45,11,2023,29,5,1,2024,84,12,2,0,0,0,0,0,0,0,0,1
FS,6/11/2023,5/02/2024,spain-fs-pt-61,6,45,11,2023,5,6,2,2024,91,13,3,0,0,0,0,0,0,0,0,1
FS,30/11/2023,4/03/2024,spain-fs-pt-65,30,48,11,2023,4,10,3,2024,95,13,3,0,0,0,0,0,0,0,0,1
FS,28/11/2023,4/03/2024,spain-fs-pt-64,28,48,11,2023,4,10,3,2024,97,13,3,0,0,0,0,0,0,0,0,1
FS,22/11/2023,4/03/2024,spain-fs-pt-64,22,47,11,2023,4,10,3,2024,103,14,3,0,0,0,0,0,0,0,0,1
FS,20/11/2023,4/03/2024,spain-fs-pt-64,20,47,11,2023,4,10,3,2024,105,15,3,0,0,0,0,0,0,0,0,1
DS,27/11/2023,1/04/2024,spain-ds-pt-7,27,48,11,2023,1,14,4,2024,126,18,4,0,0,0,0,0,0,0,0,1
DS,24/11/2023,1/04/2024,spain-ds-pt-7,24,47,11,2023,1,14,4,2024,129,18,4,0,0,0,0,0,0,0,0,1
FS,15/11/2023,1/04/2024,spain-fs-pt-66,15,46,11,2023,1,14,4,2024,138,19,4,0,0,0,0,0,0,0,0,1
FS,22/11/2023,22/04/2024,spain-fs-pt-68,22,47,11,2023,22,17,4,2024,152,21,5,0,0,0,0,0,0,0,0,1
